Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Brian Elliott,34,PHI,G,31,0,1,1,0,2,0,0,0,0,0,1,0,0,,0,1673:54,53:60,0,0,,0,0,0,17,
Martin Fehérváry,20,WSH,D,6,0,1,1,-2,6,0,0,0,0,1,0,0,7,0.0,16,95:51,15:59,0,0,,2,14,2,2,
Cale Fleury,21,MTL,D,41,1,0,1,-4,6,1,0,0,0,0,0,0,45,2.2,104,588:25,14:21,0,0,,45,102,5,31,
Derek Forbort,27,2TM,D,20,0,1,1,-5,4,0,0,0,0,1,0,0,22,0.0,55,356:15,17:49,0,0,,30,35,2,16,
Derek Forbort,27,LAK,D,13,0,1,1,-4,4,0,0,0,0,1,0,0,15,0.0,43,232:06,17:51,0,0,,17,27,2,10,
Derek Forbort,27,CGY,D,7,0,0,0,-1,0,0,0,0,0,0,0,0,7,0.0,12,124:09,17:44,0,0,,13,8,0,6,
Liam Foudy,19,CBJ,C,2,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,6,28:26,14:13,0,0,,0,3,1,0,
Mark Friedman,24,PHI,D,6,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,6,81:32,13:35,0,0,,5,8,1,0,
Brendan Gaunce,25,BOS,C,1,0,1,1,1,2,0,0,0,0,1,0,0,0,,1,9:10,9:10,0,1,0.0,0,2,0,0,
Alexandar Georgiev,23,NYR,G,34,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1891:44,55:38,0,0,,0,0,0,20,
Timothy Gettinger,21,NYR,LW,2,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,5,16:46,8:23,0,2,0.0,1,5,0,0,
Jordan Gross,24,ARI,D,2,0,1,1,2,0,0,0,0,0,1,0,0,3,0.0,5,32:21,16:11,0,0,,1,0,1,2,
David Gustafsson,19,WPG,C,22,1,0,1,-2,0,1,0,0,1,0,0,0,4,25.0,10,135:08,6:09,34,29,54.0,6,5,0,1,
Jani Hakanpää,27,ANA,D,5,1,0,1,1,2,1,0,0,0,0,0,0,4,25.0,13,90:36,18:07,0,0,,7,15,0,1,
Micheal Haley,33,NYR,C,22,1,0,1,-7,50,1,0,0,0,0,0,0,9,11.1,14,121:35,5:32,7,5,58.3,6,36,1,5,
Braden Holtby,30,WSH,G,48,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,2743:10,57:09,0,0,,0,0,0,18,"ASG,Byng-28"
Carter Hutton,34,BUF,G,31,0,1,1,0,6,0,0,0,0,1,0,0,0,,0,1775:26,57:16,0,0,,0,0,0,18,
Martin Jones,30,SJS,G,41,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,2359:50,57:33,0,0,,0,0,0,12,
David Kaše,23,PHI,RW,6,1,0,1,1,0,1,0,0,1,0,0,0,5,20.0,10,58:40,9:47,1,0,100.0,1,4,2,1,
Joel Kiviranta,23,DAL,F,11,1,0,1,-1,4,1,0,0,0,0,0,0,13,7.7,25,117:06,10:39,0,0,,3,17,5,3,
Joonas Korpisalo,25,CBJ,G,37,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,2125:54,57:27,0,0,,0,0,0,12,
Egor Korshkov,23,TOR,F,1,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,1,10:08,10:08,0,0,,0,1,1,0,
Klim Kostin,20,STL,C,4,1,0,1,1,0,1,0,0,0,0,0,0,5,20.0,7,34:09,8:32,0,0,,0,6,0,1,
Joel L'Esperance,24,DAL,RW,3,1,0,1,0,2,1,0,0,0,0,0,0,2,50.0,4,22:02,7:21,0,1,0.0,1,1,1,2,
Andrew Ladd,34,NYI,LW,4,1,0,1,2,4,1,0,0,0,0,0,0,5,20.0,7,47:51,11:58,0,0,,0,23,0,1,
Paul Ladue,27,LAK,D,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,6,25:36,12:48,0,0,,3,2,1,1,
Brian Lashoff,29,DET,D,9,0,1,1,1,6,0,0,0,0,1,0,0,6,0.0,11,131:01,14:33,0,0,,7,16,0,2,
Maxim Letunov,23,SJS,C,3,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,4,27:14,9:05,3,3,50.0,1,0,2,1,
Timothy Liljegren,20,TOR,D,11,0,1,1,-5,2,0,0,0,0,1,0,0,2,0.0,9,113:14,10:18,0,0,,10,8,0,6,
Anton Lindholm,25,COL,D,4,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,4,47:07,11:47,0,0,,5,5,0,0,
Gustav Lindström,21,DET,D,16,0,1,1,-6,14,0,0,0,0,0,1,0,9,0.0,25,264:37,16:32,0,0,,15,19,3,7,
Henrik Lundqvist,37,NYR,G,30,0,1,1,0,2,0,0,0,0,0,0,1,0,,0,1596:44,53:13,0,0,,0,0,0,15,
Eetu Luostarinen,21,CAR,C,8,0,1,1,-2,0,0,0,0,0,1,0,0,9,0.0,12,79:51,9:59,33,30,52.4,2,9,2,1,
Ryan MacInnis,23,CBJ,C,10,0,1,1,1,0,0,0,0,0,1,0,0,13,0.0,15,93:31,9:21,10,17,37.0,3,8,3,2,
Brandon Manning,29,EDM,D,9,1,0,1,-1,17,1,0,0,0,0,0,0,8,12.5,16,99:25,11:03,0,0,,6,10,1,8,
Mason Marchment,24,TOR,F,4,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,6,32:20,8:05,1,0,100.0,0,3,1,1,
Jacob Markström,30,VAN,G,43,0,1,1,0,4,0,0,0,0,0,1,0,0,,0,2551:53,59:21,0,0,,0,0,0,28,"ASG,ASnhl-5,Hart-15,Vezina-4"
Niko Mikkola,23,STL,D,5,0,1,1,3,0,0,0,0,0,1,0,0,10,0.0,13,71:49,14:22,0,0,,3,5,0,1,
Ryan Miller,39,ANA,G,23,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1238:14,53:50,0,0,,0,0,0,8,
Matt Murray,25,PIT,G,38,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,2237:30,58:53,0,0,,0,0,0,12,
Aaron Ness,29,ARI,D,24,0,1,1,1,0,0,0,0,0,1,0,0,11,0.0,27,300:50,12:32,0,0,,20,17,1,8,
Mathieu Olivier,22,NSH,F,8,0,1,1,1,4,0,0,0,0,1,0,0,6,0.0,9,60:22,7:33,0,0,,1,17,0,3,
Jonathan Quick,34,LAK,G,42,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,2516:14,59:55,0,0,,0,0,0,35,
Alan Quine,26,CGY,C,9,1,0,1,-1,4,1,0,0,0,0,0,0,12,8.3,18,88:15,9:48,1,0,100.0,2,6,2,1,
Gage Quinney,24,VEG,F,3,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,4,29:08,9:43,8,9,47.1,0,2,0,0,
David Rittich,27,CGY,G,48,0,1,1,0,6,0,0,0,0,0,1,0,0,,0,2791:58,58:10,0,0,,0,0,0,45,ASG
Jason Robertson,20,DAL,LW,3,0,1,1,0,0,0,0,0,0,0,1,0,4,0.0,6,36:58,12:19,0,0,,0,1,1,0,
Buddy Robinson,28,CGY,RW,5,1,0,1,0,7,1,0,0,0,0,0,0,6,16.7,14,61:11,12:14,0,0,,5,14,2,1,
Miikka Salomäki,26,NSH,RW,5,1,0,1,2,4,1,0,0,1,0,0,0,2,50.0,5,60:44,12:09,0,0,,3,9,1,3,
Cory Schneider,33,NJD,G,13,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,679:16,52:15,0,0,,0,0,0,3,
Nick Seeler,26,2TM,D,12,0,1,1,-8,15,0,0,0,0,1,0,0,5,0.0,17,143:08,11:56,0,0,,21,19,1,7,
Nick Seeler,26,MIN,D,6,0,0,0,-6,8,0,0,0,0,0,0,0,4,0.0,11,61:54,10:19,0,0,,9,5,1,4,
Nick Seeler,26,CHI,D,6,0,1,1,-2,7,0,0,0,0,1,0,0,1,0.0,6,81:14,13:32,0,0,,12,14,0,3,
Kiefer Sherwood,24,ANA,RW,10,0,1,1,-1,6,0,0,0,0,1,0,0,17,0.0,33,133:16,13:20,3,1,75.0,4,24,4,7,
Gemel Smith,25,TBL,C,3,1,0,1,0,4,1,0,0,0,0,0,0,1,100.0,1,27:31,9:10,13,7,65.0,2,1,1,0,
Alex Stalock,32,MIN,G,38,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,2177:21,57:18,0,0,,0,0,0,38,
Chris Stewart,32,PHI,RW,16,0,1,1,-7,21,0,0,0,0,1,0,0,5,0.0,12,124:29,7:47,0,0,,4,35,3,1,
Ben Street,32,NJD,C,3,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,6,24:23,8:08,5,6,45.5,0,3,0,0,
Jack Studnicka,20,BOS,C,2,0,1,1,2,2,0,0,0,0,1,0,0,3,0.0,4,24:15,12:08,9,6,60.0,0,2,0,3,
Carsen Twarynski,22,PHI,F,15,1,0,1,-2,4,1,0,0,0,0,0,0,14,7.1,18,160:09,10:41,0,2,0.0,8,40,6,0,
T.J. Tynan,27,COL,C,16,0,1,1,-1,2,0,0,0,0,1,0,0,7,0.0,13,135:35,8:28,3,15,16.7,3,7,5,0,
Lukas Vejdemo,24,MTL,C,7,1,0,1,0,0,1,0,0,0,0,0,0,7,14.3,10,56:09,8:01,1,4,20.0,3,8,2,2,
Alexander Volkov,22,TBL,RW,9,0,1,1,-6,6,0,0,0,0,1,0,0,7,0.0,13,92:21,10:16,1,3,25.0,2,10,4,2,
Zach Whitecloud,23,VEG,D,16,0,1,1,3,4,0,0,0,0,1,0,0,9,0.0,29,229:01,14:19,0,0,,16,10,8,1,
Jake Allen,29,STL,G,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1339:04,55:48,0,0,,0,0,0,8,
Karl Alzner,31,MTL,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,6,55:40,13:55,0,0,,4,1,0,1,
Frederik Andersen,30,TOR,G,52,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3006:40,57:49,0,0,,0,0,0,37,"ASG,ASnhl-12"
Jaret Anderson-Dolan,20,LAK,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,3,41:02,10:16,5,8,38.5,0,3,0,2,
David Ayres,42,CAR,G,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,28:41,28:41,0,0,,0,0,0,0,
Justin Bailey,24,VAN,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,10:39,5:20,0,0,,0,4,0,1,
Riley Barber,25,MTL,RW,9,0,0,0,-1,2,0,0,0,0,0,0,0,6,0.0,11,74:19,8:15,1,0,100.0,1,15,0,2,
Nicolas Beaudin,20,CHI,D,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,5,17:01,17:01,0,0,,2,2,0,1,
Antoine Bibeau,25,COL,G,2,0,0,0,,0,0,0,0,0,0,0,0,0,,0,91:45,45:53,0,0,,0,0,0,0,
Jake Bischoff,25,VEG,D,4,0,0,0,-2,4,0,0,0,0,0,0,0,6,0.0,10,62:24,15:36,0,0,,8,8,0,2,
Tobias Björnfot,18,LAK,D,3,0,0,0,-4,0,0,0,0,0,0,0,0,0,,0,38:55,12:58,0,0,,0,0,0,0,
Joachim Blichfeld,21,SJS,W,3,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,6,38:19,12:46,0,0,,4,3,2,0,
Anton Blidh,24,BOS,LW,7,0,0,0,-1,0,0,0,0,0,0,0,0,9,0.0,13,80:37,11:31,0,1,0.0,5,20,2,1,
Sergei Bobrovsky,31,FLA,G,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2805:59,56:07,0,0,,0,0,0,28,
Henrik Borgström,22,FLA,C,4,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,4,49:32,12:23,13,14,48.1,0,1,3,1,
Laurent Brossoit,26,WPG,G,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,987:53,51:60,0,0,,0,0,0,14,
Jack Campbell,28,2TM,G,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1566:59,60:16,0,0,,0,0,0,12,
Jack Campbell,28,LAK,G,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1201:38,60:05,0,0,,0,0,0,8,
Jack Campbell,28,TOR,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,365:21,60:54,0,0,,0,0,0,4,
Paul Carey,31,BOS,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,6:22,6:22,0,0,,1,0,0,0,
Gabriel Carlsson,23,CBJ,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,7,65:16,10:53,0,0,,0,5,0,3,
Trevor Carrick,25,SJS,D,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,3,17:22,5:47,0,0,,0,1,0,2,
Alexandre Carrier,23,NSH,D,3,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,4,32:20,10:47,0,0,,0,3,0,0,
Michael Chaput,27,ARI,C,2,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,2,20:01,10:01,7,6,53.8,2,3,0,1,
Andrei Chibisov,26,WPG,F,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,14:54,7:27,0,0,,1,1,0,0,
Kale Clague,21,LAK,D,4,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,6,58:14,14:34,0,0,,4,1,0,1,
Eric Comrie,24,DET,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,126:15,42:05,0,0,,0,0,0,1,
Kevin Connauton,29,COL,D,4,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,12,62:00,15:30,0,0,,6,6,0,0,
Corey Crawford,35,CHI,G,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2340:03,58:30,0,0,,0,1,0,25,ASnhl-12
Marko Daňo,25,CBJ,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,3,21:31,7:10,0,0,,3,5,1,1,
Oscar Dansk,25,VEG,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,60:00,60:00,0,0,,0,0,0,0,
Brandon Davidson,28,2TM,D,12,0,0,0,-3,0,0,0,0,0,0,0,0,17,0.0,35,149:42,12:29,0,0,,20,24,3,9,
Brandon Davidson,28,CGY,D,7,0,0,0,-2,0,0,0,0,0,0,0,0,13,0.0,23,85:53,12:16,0,0,,15,10,2,4,
Brandon Davidson,28,SJS,D,5,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,12,63:49,12:46,0,0,,5,14,1,5,
Chase De Leo,24,ANA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,14:59,14:59,0,1,0.0,0,1,0,0,
Jean-Sébastien Dea,25,BUF,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,22:54,7:38,1,1,50.0,0,3,0,0,
Aaron Dell,30,SJS,G,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1834:14,55:35,0,0,,0,0,2,27,
Thatcher Demko,24,VAN,G,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1529:03,56:38,0,0,,0,0,0,20,
Thomas Di Pauli,25,PIT,C,2,0,0,0,-3,10,0,0,0,0,0,0,0,2,0.0,3,11:58,5:59,0,0,,1,4,0,0,
Michael DiPietro,20,VAN,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,8:23,8:23,0,0,,0,0,0,0,
Louis Domingue,27,2TM,G,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,802:19,47:12,0,0,,0,0,0,12,
Louis Domingue,27,NJD,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,743:32,46:28,0,0,,0,0,0,12,
Louis Domingue,27,VAN,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,58:47,58:47,0,0,,0,0,0,0,
Chris Driedger,25,FLA,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,642:40,53:33,0,0,,0,0,0,5,
Sheldon Dries,25,COL,C,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,6,34:19,6:52,4,2,66.7,2,16,0,1,
Devan Dubnyk,33,MIN,G,30,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1664:39,55:29,0,0,,0,0,0,11,
Gabriel Dumont,29,MIN,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,5,34:31,11:30,6,9,40.0,2,9,1,0,
Jonathan Ericsson,35,DET,D,18,0,0,0,-12,4,0,0,0,0,0,0,0,16,0.0,31,256:26,14:15,0,0,,14,24,1,20,
Marc-André Fleury,35,VEG,G,49,0,0,0,0,8,0,0,0,0,0,0,0,1,0.0,1,2880:06,58:47,0,0,,0,0,0,10,Byng-19
Steven Fogarty,26,NYR,C,7,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,4,41:14,5:53,6,3,66.7,4,4,2,2,
Anton Forsberg,27,CAR,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,143:09,47:43,0,0,,0,0,0,2,
Pavel Francouz,29,COL,G,34,0,0,0,0,2,0,0,0,0,0,0,0,0,,1,1914:26,56:18,0,0,,0,0,0,13,ASnhl-12
Trent Frederic,21,BOS,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,12:51,6:26,0,0,,0,8,0,0,
Rhett Gardner,23,DAL,C,8,0,0,0,0,2,0,0,0,0,0,0,0,8,0.0,11,81:05,10:08,25,28,47.2,2,8,1,3,
Brian Gibbons,31,CAR,C,15,0,0,0,-7,4,0,0,0,0,0,0,0,9,0.0,16,146:24,9:46,0,0,,9,7,8,7,
John Gibson,26,ANA,G,51,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,2981:17,58:27,0,0,,1,0,0,24,
John Gilmour,26,BUF,D,4,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,10,68:10,17:03,0,0,,3,3,0,3,
Nikolay Goldobin,24,VAN,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:37,8:37,0,0,,0,1,0,0,
Kevin Gravel,27,TOR,D,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3,33:16,11:05,0,0,,3,2,0,1,
Thomas Greiss,34,NYI,G,31,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1595:56,51:29,0,0,,0,0,0,17,
Philipp Grubauer,28,COL,G,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2057:06,57:09,0,0,,0,0,0,5,
Brandon Hagel,21,CHI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,5,11:48,11:48,0,0,,1,1,1,0,
Carter Hart,21,PHI,G,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2355:50,54:47,0,0,,0,0,0,31,ASnhl-9
Adin Hill,23,ARI,G,13,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,640:46,49:17,0,0,,0,0,0,1,
Marcus Högberg,25,OTT,G,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1344:33,56:01,0,0,,0,0,0,6,
Jimmy Howard,35,DET,G,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1371:34,50:48,0,0,,0,0,0,8,
Cameron Hughes,23,BOS,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,9:53,9:53,0,0,,2,1,0,0,
Michael Hutchinson,29,2TM,G,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,847:01,52:56,0,0,,0,0,0,6,
Michael Hutchinson,29,TOR,G,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,787:01,52:28,0,0,,0,0,0,6,
Michael Hutchinson,29,COL,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,60:00,60:00,0,0,,0,0,0,0,
Joshua Jacobs,23,NJD,D,2,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,4,33:11,16:36,0,0,,4,3,1,0,
Tristan Jarry,24,PIT,G,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1926:29,58:23,0,0,,0,0,0,20,"ASG,ASnhl-9,Hart-17,Vezina-7"
Jonas Johansson,24,BUF,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,326:44,54:27,0,0,,0,0,0,3,
Luke Johnson,25,MIN,C,3,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,1,34:45,11:35,16,16,50.0,0,6,0,0,
Kaapo Kähkönen,23,MIN,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,304:12,60:50,0,0,,0,0,0,1,
Kasimir Kaskisuo,26,TOR,G,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,60:00,60:00,0,0,,0,0,0,0,
Keith Kinkaid,30,MTL,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,339:59,56:40,0,0,,0,0,0,3,
Matiss Kivlenieks,23,CBJ,G,6,0,0,0,,0,0,0,0,0,0,0,0,0,,0,284:50,47:28,0,0,,0,0,0,0,
Nikolai Knyzhov,21,SJS,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,0,,3,32:27,10:49,0,0,,4,4,1,2,
Otto Koivula,21,NYI,LW,12,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,5,94:56,7:55,24,41,36.9,4,12,2,3,
Keegan Kolesar,22,VEG,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,12:06,12:06,1,0,100.0,0,2,0,0,
Mikko Koskinen,31,EDM,G,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2116:31,55:42,0,0,,0,0,0,24,
Darcy Kuemper,29,ARI,G,29,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,1753:24,60:28,0,0,,0,0,0,14,"ASnhl-6,Vezina-7"
Janne Kuokkanen,21,NJD,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12:04,12:04,0,0,,0,3,0,1,
William Lagesson,23,EDM,D,8,0,0,0,-4,0,0,0,0,0,0,0,0,8,0.0,19,94:55,11:52,0,0,,12,4,0,7,
Maxime Lajoie,22,OTT,D,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,5,46:54,7:49,0,0,,3,2,0,0,
Robin Lehner,28,2TM,G,36,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,2055:28,57:06,0,0,,0,0,0,17,Vezina-6
Robin Lehner,28,CHI,G,33,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,1875:28,56:50,0,0,,0,0,0,15,
Robin Lehner,28,VEG,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,180:00,60:00,0,0,,0,0,0,2,
Otto Leskinen,22,MTL,D,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6,51:28,10:18,0,0,,1,13,1,5,
Mark Letestu,34,WPG,C,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,8,74:11,10:36,25,21,54.3,5,3,0,1,
Tyler Lewington,25,WSH,D,6,0,0,0,-2,17,0,0,0,0,0,0,0,2,0.0,6,60:57,10:10,0,0,,7,13,1,3,
Charlie Lindgren,26,MTL,G,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,360:51,60:09,0,0,,0,0,0,4,
Joona Luoto,22,WPG,F,16,0,0,0,-3,2,0,0,0,0,0,0,0,9,0.0,17,105:26,6:35,0,0,,8,10,3,5,
Alex Lyon,27,PHI,G,3,0,0,0,,0,0,0,0,0,0,0,0,0,,0,135:19,45:06,0,0,,0,0,0,0,
Beck Malenstyn,21,WSH,LW,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,6,27:49,9:16,0,0,,1,5,1,0,
Curtis McElhinney,36,TBL,G,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1080:56,60:03,0,0,,0,0,0,2,
Dylan McIlrath,27,DET,D,16,0,0,0,-4,23,0,0,0,0,0,0,0,14,0.0,33,237:07,14:49,0,0,,12,48,4,8,
Jayson Megna,29,COL,C,8,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,8,53:42,6:43,0,1,0.0,5,10,0,1,
Brennan Menell,22,MIN,D,5,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,10,69:57,13:59,0,0,,4,2,2,0,
Elvis Merzļikins,25,CBJ,G,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1815:08,55:00,0,0,,0,0,0,17,"ASnhl-9,AR-1,Calder-5,Vezina-5"
Sam Montembeault,23,FLA,G,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,700:45,50:03,0,0,,0,0,1,6,
Samuel Morin,24,PHI,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,12:32,12:32,0,0,,0,2,1,2,
Petr Mrázek,27,CAR,G,40,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,2320:59,58:01,0,0,,0,0,0,21,
Alex Nedeljkovic,24,CAR,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,216:19,54:05,0,0,,0,0,0,2,
Boo Nieves,26,NYR,C,4,0,0,0,2,4,0,0,0,0,0,0,0,2,0.0,7,30:07,7:32,14,5,73.7,2,3,1,0,
Anders Nilsson,29,OTT,G,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1093:16,54:40,0,0,,0,0,0,17,
Joshua Norris,20,OTT,C,3,0,0,0,2,0,0,0,0,0,0,0,0,9,0.0,14,53:45,17:55,30,19,61.2,2,3,1,0,
Gustav Olofsson,25,MTL,D,3,0,0,0,-4,2,0,0,0,0,0,0,0,2,0.0,6,24:19,8:06,0,0,,6,1,0,1,
Calvin Petersen,25,LAK,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,477:22,59:40,0,0,,0,0,0,3,
Calvin Pickard,27,DET,G,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,164:53,54:58,0,0,,0,0,0,4,
Lawrence Pilut,24,BUF,D,13,0,0,0,-4,4,0,0,0,0,0,0,0,6,0.0,17,211:08,16:14,0,0,,19,10,2,4,
Austin Poganski,23,STL,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5:54,5:54,0,0,,0,0,0,0,
Derrick Pouliot,26,STL,D,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,3,16:40,8:20,0,0,,1,2,0,1,
Carey Price,32,MTL,G,58,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,3439:49,59:18,0,0,,0,0,0,58,ASnhl-8
Cayden Primeau,20,MTL,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,119:06,59:33,0,0,,0,0,0,1,
Dalton Prout,29,SJS,D,2,0,0,0,0,7,0,0,0,0,0,0,0,2,0.0,4,25:37,12:49,0,0,,3,3,2,0,
John Quenneville,23,CHI,C,9,0,0,0,-1,0,0,0,0,0,0,0,0,14,0.0,19,99:26,11:03,3,1,75.0,3,21,2,5,
Antti Raanta,30,ARI,G,33,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1822:54,55:14,0,0,,0,0,0,8,
Lukáš Radil,29,SJS,C,14,0,0,0,-3,8,0,0,0,0,0,0,0,12,0.0,19,131:35,9:24,1,3,25.0,2,16,4,4,
James Reimer,31,CAR,G,25,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1378:01,55:07,0,0,,0,0,0,12,
Anthony Richard,23,NSH,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,2,4:10,4:10,0,0,,0,0,0,0,
German Rubtsov,21,PHI,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,27:13,6:48,6,8,42.9,4,4,1,1,
Ilya Samsonov,22,WSH,G,26,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,1411:02,54:16,0,0,,0,0,0,16,Calder-12
