Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Luca Caputi,21,2TM,LW,23,2,6,8,-1,12,2,0,0,0,6,0,0,36,5.6,63,325:00,14:08,10,13,43.5,5,29,8,2,
Luca Caputi,21,PIT,LW,4,1,1,2,-1,2,1,0,0,0,1,0,0,4,25.0,9,47:04,11:46,0,0,,1,9,0,1,
Luca Caputi,21,TOR,LW,19,1,5,6,0,10,1,0,0,0,5,0,0,32,3.1,54,277:56,14:38,10,13,43.5,4,20,8,1,
Anssi Salmela,25,2TM,D,38,2,6,8,-1,22,1,0,1,0,6,0,0,41,4.9,76,511:58,13:28,0,0,,30,48,9,16,
Anssi Salmela,25,ATL,D,29,1,4,5,4,22,1,0,0,0,4,0,0,27,3.7,48,381:59,13:10,0,0,,23,39,7,10,
Anssi Salmela,25,NJD,D,9,1,2,3,-5,0,0,0,1,0,2,0,0,14,7.1,28,129:59,14:27,0,0,,7,9,2,6,
Scott Walker,36,2TM,RW,42,5,3,8,-3,32,4,1,0,1,3,0,0,63,7.9,100,407:23,9:42,0,4,0.0,8,80,12,6,
Scott Walker,36,CAR,RW,33,3,2,5,-4,23,2,1,0,0,2,0,0,50,6.0,78,324:42,9:50,0,3,0.0,5,68,7,5,
Scott Walker,36,WSH,RW,9,2,1,3,1,9,2,0,0,1,1,0,0,13,15.4,22,82:41,9:11,0,1,0.0,3,12,5,1,
Troy Bodie,25,ANA,RW,44,5,2,7,-8,80,4,0,1,1,2,0,0,58,8.6,103,494:40,11:15,0,1,0.0,8,62,8,11,
Jared Boll,23,CBJ,RW,68,4,3,7,-8,149,4,0,0,0,3,0,0,56,7.1,86,490:04,7:12,0,3,0.0,12,123,10,2,
Mike Brown,24,ANA,RW,75,6,1,7,1,106,5,0,1,2,1,0,0,82,7.3,133,626:27,8:21,0,7,0.0,17,124,9,10,
Nicklas Grossmann,25,DAL,D,71,0,7,7,-3,32,0,0,0,0,6,1,0,58,0.0,108,1362:27,19:11,0,1,0.0,100,150,12,33,
Christian Hanson,23,TOR,RW,31,2,5,7,-2,16,1,0,1,0,5,0,0,45,4.4,90,414:32,13:22,98,79,55.4,10,46,11,3,
Andrew MacDonald,23,NYI,D,46,1,6,7,4,20,1,0,0,0,6,0,0,43,2.3,100,924:06,20:05,0,1,0.0,94,36,40,22,
Oscar Moller,21,LAK,C,34,4,3,7,-6,4,3,1,0,0,2,1,0,42,9.5,71,291:53,8:35,31,70,30.7,7,35,1,7,
Andrew Murray,28,CBJ,C,46,5,2,7,-6,6,5,0,0,0,1,0,1,73,6.8,101,476:31,10:22,49,69,41.5,11,75,3,3,
Christoph Schubert,27,ATL,D,47,2,5,7,-6,69,2,0,0,0,5,0,0,73,2.7,139,741:28,15:47,0,0,,51,150,25,26,
Mark Stuart,25,BOS,D,56,2,5,7,1,80,2,0,0,0,5,0,0,53,3.8,122,953:09,17:01,0,0,,82,103,4,18,
Paul Szczechura,24,TBL,C,52,5,2,7,-15,18,4,1,0,1,2,0,0,83,6.0,128,680:38,13:05,186,217,46.2,30,45,24,8,
Maxime Talbot,25,PIT,C,45,2,5,7,-9,30,2,0,0,0,5,0,0,49,4.1,86,549:51,12:13,68,97,41.2,14,77,7,7,
Aaron Voros,28,NYR,LW,41,3,4,7,-2,89,2,1,0,0,4,0,0,22,13.6,37,251:50,6:09,3,3,50.0,11,56,2,0,
Niclas Wallin,34,2TM,D,70,0,7,7,-5,49,0,0,0,0,6,1,0,72,0.0,145,1212:48,17:20,0,1,0.0,87,172,21,27,
Niclas Wallin,34,CAR,D,47,0,5,5,-5,26,0,0,0,0,4,1,0,50,0.0,103,836:00,17:47,0,1,0.0,67,122,14,22,
Niclas Wallin,34,SJS,D,23,0,2,2,0,23,0,0,0,0,2,0,0,22,0.0,42,376:48,16:23,0,0,,20,50,7,5,
Milan Jurčina,26,2TM,D,44,1,6,7,2,24,1,0,0,1,6,0,0,49,2.0,103,777:24,17:40,0,0,,59,88,6,16,
Milan Jurčina,26,WSH,D,27,0,4,4,0,14,0,0,0,0,4,0,0,32,0.0,71,470:53,17:26,0,0,,37,48,3,14,
Milan Jurčina,26,CBJ,D,17,1,2,3,2,10,1,0,0,1,2,0,0,17,5.9,32,306:31,18:02,0,0,,22,40,3,2,
Justin Abdelkader,22,DET,LW,50,3,3,6,-11,35,3,0,0,0,3,0,0,79,3.8,141,529:34,10:35,148,170,46.5,20,152,7,7,
Krys Barch,29,DAL,RW,63,0,6,6,0,130,0,0,0,0,6,0,0,29,0.0,52,443:50,7:03,0,3,0.0,13,120,11,10,
Brian Boyle,25,NYR,C,71,4,2,6,-6,47,4,0,0,1,1,1,0,73,5.5,126,598:05,8:25,125,198,38.7,41,143,20,5,
John Carlson,20,WSH,D,22,1,5,6,11,8,1,0,0,0,5,0,0,21,4.8,60,335:25,15:15,0,0,,32,29,10,19,
Robbie Earl,24,MIN,LW,32,6,0,6,1,6,6,0,0,0,0,0,0,29,20.7,61,286:01,8:56,0,2,0.0,6,56,6,6,
John Erskine,29,WSH,D,50,1,5,6,16,66,1,0,0,0,5,0,0,50,2.0,107,798:56,15:59,0,0,,77,107,11,37,
Todd Fedoruk,30,TBL,LW,50,3,3,6,-12,54,3,0,0,0,3,0,0,22,13.6,40,376:01,7:31,2,0,100.0,14,55,3,9,
Mark Fraser,23,NJD,D,61,3,3,6,3,36,3,0,0,0,3,0,0,24,12.5,68,755:18,12:23,0,0,,46,118,2,19,
Jay Harrison,27,CAR,D,38,1,5,6,-8,50,1,0,0,0,5,0,0,30,3.3,68,559:16,14:43,0,0,,45,66,6,10,
Kirk Maltby,37,DET,LW,52,4,2,6,1,32,3,0,1,0,2,0,0,43,9.3,80,525:34,10:06,7,6,53.8,25,82,17,9,
Frazer McLaren,22,SJS,LW,23,1,5,6,6,54,1,0,0,0,5,0,0,13,7.7,19,138:55,6:02,0,0,,2,27,2,5,
Derek Meech,25,DET,D,49,2,4,6,-12,19,1,1,0,2,4,0,0,57,3.5,109,583:41,11:55,0,0,,25,36,5,19,
Victor Oreskovich,23,FLA,D,50,2,4,6,-8,26,2,0,0,0,4,0,0,55,3.6,80,444:21,8:53,1,2,33.3,21,99,7,7,
Colton Orr,27,TOR,RW,82,4,2,6,-4,239,4,0,0,1,2,0,0,43,9.3,79,563:03,6:52,1,1,50.0,26,119,9,7,
Ruslan Salei,35,COL,D,14,1,5,6,-1,10,1,0,0,0,5,0,0,22,4.5,38,262:49,18:46,0,0,,20,21,1,7,
Cory Sarich,31,CGY,D,57,1,5,6,4,58,1,0,0,1,4,1,0,46,2.2,98,909:01,15:57,0,0,,57,115,5,36,
James Sheppard,21,MIN,C,64,2,4,6,-14,38,2,0,0,0,3,1,0,64,3.1,118,767:25,11:59,155,188,45.2,31,87,21,13,
Tyler Sloan,28,WSH,D,40,2,4,6,-1,22,2,0,0,0,4,0,0,34,5.9,59,569:43,14:15,2,1,66.7,51,54,6,22,
Brad Staubitz,25,SJS,RW,47,3,3,6,0,110,3,0,0,1,2,1,0,24,12.5,42,292:03,6:13,0,4,0.0,2,67,3,8,
Ryan Stone,24,EDM,C,27,0,6,6,2,48,0,0,0,0,6,0,0,25,0.0,56,293:23,10:52,7,14,33.3,10,54,14,17,
Jason Strudwick,34,EDM,D,72,0,6,6,-18,50,0,0,0,0,6,0,0,19,0.0,59,1219:26,16:56,0,0,,138,55,17,56,
Jiří Tlustý,21,2TM,C,20,1,5,6,0,6,1,0,0,0,5,0,0,17,5.9,46,251:09,12:33,2,0,100.0,9,10,5,3,
Jiří Tlustý,21,TOR,C,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,5,24:26,12:13,0,0,,2,1,0,0,
Jiří Tlustý,21,CAR,C,18,1,5,6,2,6,1,0,0,0,5,0,0,15,6.7,41,226:43,12:36,2,0,100.0,7,9,5,3,
Karl Alzner,21,WSH,D,21,0,5,5,-2,8,0,0,0,0,5,0,0,16,0.0,38,344:25,16:24,0,0,,21,15,6,8,
Keith Aucoin,31,WSH,C,9,1,4,5,-2,0,1,0,0,0,2,2,0,4,25.0,8,79:11,8:48,31,25,55.4,0,2,5,0,
Paul Bissonnette,24,PHX,LW,41,3,2,5,-2,117,3,0,0,1,2,0,0,25,12.0,45,240:16,5:52,0,0,,3,73,4,4,
Shean Donovan,35,OTT,RW,30,2,3,5,-4,40,2,0,0,0,3,0,0,24,8.3,36,222:56,7:26,0,5,0.0,0,21,4,4,
Benn Ferriero,22,SJS,C,24,2,3,5,4,8,2,0,0,0,3,0,0,42,4.8,66,267:18,11:08,3,1,75.0,3,17,11,8,
Nathan Gerbe,22,BUF,C,10,2,3,5,1,4,0,2,0,1,3,0,0,29,6.9,45,146:29,14:39,1,2,33.3,7,5,2,1,
Ryan Johnson,33,VAN,C,58,1,4,5,-4,12,1,0,0,1,4,0,0,19,5.3,45,615:58,10:37,282,254,52.6,85,31,9,12,
Zenon Konopka,29,TBL,C,74,2,3,5,-11,265,2,0,0,1,2,1,0,41,4.9,65,602:16,8:08,286,174,62.2,23,106,7,7,
Tom Pyatt,22,MTL,C,40,2,3,5,-5,10,2,0,0,0,3,0,0,48,4.2,71,442:57,11:04,21,29,42.0,23,27,11,8,
Michal Řepík,21,FLA,RW,19,3,2,5,1,6,3,0,0,0,2,0,0,23,13.0,35,162:58,8:35,1,0,100.0,5,28,10,2,
Dave Scatchard,33,NSH,C,16,3,2,5,3,17,3,0,0,0,1,0,1,25,12.0,36,171:17,10:42,42,39,51.9,3,18,7,4,
David Schlemko,22,PHX,D,17,1,4,5,1,8,1,0,0,0,2,2,0,19,5.3,43,303:01,17:49,0,0,,20,10,2,5,
Ryan Vesce,27,SJS,RW,9,3,2,5,-1,0,3,0,0,1,2,0,0,20,15.0,30,98:34,10:57,25,25,50.0,2,13,1,0,
Matt Walker,29,TBL,D,66,2,3,5,-11,90,2,0,0,0,3,0,0,54,3.7,133,1066:26,16:09,0,0,,116,82,10,31,
Brendan Witt,34,NYI,D,42,2,3,5,-18,45,2,0,0,1,3,0,0,25,8.0,56,640:15,15:15,0,1,0.0,74,81,10,24,
James Wright,19,TBL,C,48,2,3,5,-9,18,2,0,0,0,3,0,0,25,8.0,47,559:09,11:39,77,92,45.6,14,51,11,2,
Anders Eriksson,35,2TM,D,20,0,5,5,2,2,0,0,0,0,5,0,0,6,0.0,24,304:54,15:15,0,0,,24,19,3,6,
Anders Eriksson,35,PHX,D,12,0,3,3,0,2,0,0,0,0,3,0,0,4,0.0,15,188:56,15:45,0,0,,18,15,0,4,
Anders Eriksson,35,NYR,D,8,0,2,2,2,0,0,0,0,0,2,0,0,2,0.0,9,115:58,14:30,0,0,,6,4,3,2,
Bryan Bickell,23,CHI,LW,16,3,1,4,4,5,3,0,0,1,1,0,0,20,15.0,32,153:30,9:36,0,2,0.0,2,22,4,0,
Mike Blunden,23,CBJ,RW,40,2,2,4,3,59,2,0,0,0,2,0,0,40,5.0,54,324:29,8:07,29,61,32.2,7,83,3,2,
Derek Boogaard,27,MIN,LW,57,0,4,4,-12,105,0,0,0,0,4,0,0,26,0.0,44,350:36,6:09,0,0,,8,83,6,9,
Adam Burish,27,CHI,C,13,1,3,4,2,14,1,0,0,0,3,0,0,9,11.1,19,114:04,8:46,7,14,33.3,9,9,2,2,
Matt D'Agostini,23,2TM,RW,47,2,2,4,-15,28,2,0,0,0,2,0,0,54,3.7,97,460:07,9:47,7,3,70.0,17,33,19,7,
Matt D'Agostini,23,MTL,RW,40,2,2,4,-12,26,2,0,0,0,2,0,0,48,4.2,85,395:34,9:53,2,1,66.7,16,26,15,7,
Matt D'Agostini,23,STL,RW,7,0,0,0,-3,2,0,0,0,0,0,0,0,6,0.0,12,64:33,9:13,5,2,71.4,1,7,4,0,
Garnet Exelby,28,TOR,D,51,1,3,4,-8,73,1,0,0,0,3,0,0,14,7.1,51,514:55,10:06,0,0,,54,87,5,22,
David Hale,28,TBL,D,39,0,4,4,-2,25,0,0,0,0,4,0,0,25,0.0,45,548:09,14:03,0,0,,23,56,9,18,
Dustin Kohn,22,NYI,D,22,0,4,4,-2,4,0,0,0,0,4,0,0,7,0.0,20,255:05,11:36,0,0,,13,23,7,4,
Ville Koistinen,27,FLA,D,17,1,3,4,1,8,1,0,0,0,2,1,0,12,8.3,22,133:11,7:50,0,0,,1,8,0,2,
Mike Komisarek,28,TOR,D,34,0,4,4,-9,40,0,0,0,0,4,0,0,35,0.0,104,677:51,19:56,0,0,,62,85,7,36,
Quintin Laing,30,WSH,LW,36,2,2,4,2,21,2,0,0,0,2,0,0,38,5.3,73,346:57,9:38,4,3,57.1,20,52,5,6,
Derek MacKenzie,28,CBJ,C,18,1,3,4,3,0,1,0,0,0,3,0,0,14,7.1,24,156:27,8:42,57,47,54.8,1,17,6,3,
Brian McGrattan,28,CGY,RW,34,1,3,4,3,86,1,0,0,0,3,0,0,19,5.3,31,116:57,3:26,0,0,,2,16,2,3,
Ryan O'Byrne,25,MTL,D,55,1,3,4,-3,74,1,0,0,1,2,0,1,27,3.7,74,839:23,15:16,0,0,,111,119,7,22,
George Parros,30,ANA,RW,57,4,0,4,4,136,4,0,0,0,0,0,0,25,16.0,34,342:04,6:00,1,6,14.3,14,71,3,7,
Ilkka Pikkarainen,28,NJD,RW,31,1,3,4,-3,10,1,0,0,0,3,0,0,26,3.8,43,252:29,8:09,1,5,16.7,1,50,4,7,
Mark Popovic,27,ATL,D,37,2,2,4,0,10,2,0,0,0,2,0,0,24,8.3,68,547:20,14:48,0,0,,61,60,18,9,
Mika Pyörälä,28,PHI,C,36,2,2,4,-3,10,2,0,0,0,2,0,0,41,4.9,74,489:25,13:36,95,112,45.9,14,12,17,9,
Dylan Reese,25,NYI,D,19,2,2,4,4,14,2,0,0,1,2,0,0,16,12.5,30,285:47,15:02,0,0,,25,7,10,7,
Aaron Rome,26,VAN,D,49,0,4,4,-2,24,0,0,0,0,4,0,0,49,0.0,118,743:46,15:11,0,0,,49,58,6,16,
Danny Syvret,24,PHI,D,21,2,2,4,1,12,2,0,0,0,2,0,0,14,14.3,33,262:03,12:29,0,0,,20,6,4,12,
Marty Turco,34,DAL,G,53,0,4,4,0,10,0,0,0,0,,,,1,0.0,1,3087:51,58:16,0,0,,0,0,0,38,
Casey Wellman,22,MIN,C,12,1,3,4,-2,0,1,0,0,0,2,1,0,18,5.6,32,144:37,12:03,17,15,53.1,7,5,3,3,
Craig Anderson,28,COL,G,71,0,3,3,0,16,0,0,0,0,,,,0,,0,4235:21,59:39,0,0,,0,1,2,49,"ASnhl-9,Hart-9,Vezina-4"
Chris Bourque,24,2TM,LW,21,0,3,3,-6,10,0,0,0,0,1,2,0,21,0.0,37,201:10,9:35,0,0,,5,25,4,3,
Chris Bourque,24,PIT,LW,20,0,3,3,-4,10,0,0,0,0,1,2,0,20,0.0,35,191:33,9:35,0,0,,4,24,4,3,
Chris Bourque,24,WSH,LW,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,2,9:37,9:37,0,0,,1,1,0,0,
Martin Brodeur,37,NJD,G,77,0,3,3,0,6,0,0,0,0,,,,0,,0,4499:01,58:26,0,0,,0,0,3,75,"ASnhl-3,Byng-33,Hart-8,Jennings-1,Vezina-3"
Mikkel Bødker,20,PHX,LW,14,1,2,3,2,0,1,0,0,0,2,0,0,7,14.3,18,122:01,8:43,0,0,,1,17,3,0,
Taylor Chorney,22,EDM,D,42,0,3,3,-21,12,0,0,0,0,2,1,0,35,0.0,73,730:27,17:24,0,0,,72,36,10,31,
Grant Clitsome,24,CBJ,D,11,1,2,3,0,6,1,0,0,0,2,0,0,7,14.3,22,162:09,14:44,0,0,,7,30,0,2,
Chris Conner,26,PIT,RW,8,2,1,3,-1,0,2,0,0,1,1,0,0,11,18.2,20,76:45,9:36,0,1,0.0,4,6,2,0,
Jeff Deslauriers,25,EDM,G,48,0,3,3,0,8,0,0,0,0,,,,0,,0,2797:36,58:17,0,0,,0,0,0,50,
Brett Festerling,23,ANA,D,42,0,3,3,1,15,0,0,0,0,3,0,0,25,0.0,60,525:00,12:30,0,0,,27,127,5,7,
Alexandre Giroux,28,WSH,C,9,1,2,3,3,4,1,0,0,0,2,0,0,17,5.9,27,93:21,10:22,0,0,,1,14,4,0,
Eric Godard,29,PIT,RW,45,1,2,3,2,76,1,0,0,0,2,0,0,17,5.9,30,188:19,4:11,1,0,100.0,4,30,1,2,
Peter Harrold,26,LAK,D,39,1,2,3,-2,8,1,0,0,0,2,0,0,23,4.3,45,360:41,9:15,2,12,14.3,15,20,6,2,
T.J. Hensick,24,COL,C,7,1,2,3,0,0,1,0,0,0,1,1,0,13,7.7,18,66:07,9:27,6,8,42.9,1,2,2,2,
Derek Joslin,22,SJS,D,24,0,3,3,1,12,0,0,0,0,1,0,2,19,0.0,46,333:09,13:53,0,0,,23,9,4,6,
Staffan Kronwall,27,CGY,D,11,1,2,3,-1,2,1,0,0,1,2,0,0,6,16.7,11,108:59,9:54,0,0,,9,12,0,3,
David Laliberte,23,PHI,RW,11,2,1,3,1,6,2,0,0,1,1,0,0,8,25.0,19,85:38,7:47,1,0,100.0,2,13,1,0,
Georges Laraque,33,MTL,RW,28,1,2,3,-6,28,1,0,0,0,2,0,0,2,50.0,8,161:27,5:46,0,0,,5,21,1,4,Byng-54
Brian Lee,22,OTT,D,23,2,1,3,-5,12,2,0,0,0,1,0,0,22,9.1,59,357:42,15:33,0,0,,27,33,2,8,
Ben Lovejoy,25,PIT,D,12,0,3,3,8,2,0,0,0,0,3,0,0,14,0.0,28,199:24,16:37,0,0,,14,14,2,7,
Radek Martínek,33,NYI,D,16,2,1,3,-1,12,1,0,1,0,1,0,0,24,8.3,40,364:45,22:48,0,0,,39,19,19,13,
Kenndal McArdle,23,FLA,LW,19,1,2,3,-4,29,1,0,0,0,2,0,0,10,10.0,18,169:00,8:54,0,0,,11,40,3,3,
Cory Murphy,31,NJD,D,12,2,1,3,-2,2,2,0,0,0,0,1,0,9,22.2,19,149:16,12:26,0,0,,16,3,0,0,
Ryan Parent,22,PHI,D,48,1,2,3,-14,20,1,0,0,0,2,0,0,27,3.7,69,708:56,14:46,0,0,,42,46,10,28,
Matt Pettinger,29,VAN,LW,9,1,2,3,3,6,1,0,0,0,2,0,0,8,12.5,14,96:49,10:45,3,10,23.1,5,14,1,0,
Kevin Porter,23,2TM,RW,20,2,1,3,-3,0,1,0,1,0,1,0,0,21,9.5,40,240:52,12:03,18,24,42.9,10,14,9,3,
Kevin Porter,23,PHX,RW,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,5,29:27,7:22,5,10,33.3,2,2,0,0,
Kevin Porter,23,COL,RW,16,2,1,3,-4,0,1,0,1,0,1,0,0,18,11.1,35,211:25,13:13,13,14,48.1,8,12,9,3,
Tuukka Rask,22,BOS,G,45,0,3,3,0,2,0,0,0,0,,,,0,,0,2562:11,56:56,0,0,,0,0,0,12,"ASnhl-5,Hart-17,Calder-4,Vezina-7"
Mike Santorelli,24,NSH,C,25,2,1,3,-8,8,2,0,0,0,1,0,0,36,5.6,59,273:50,10:57,48,57,45.7,6,9,9,7,
Zack Smith,21,OTT,C,15,2,1,3,1,14,1,0,1,0,1,0,0,11,18.2,23,135:40,9:03,29,32,47.5,2,31,0,7,
Nick Spaling,21,NSH,C,28,0,3,3,3,0,0,0,0,0,3,0,0,26,0.0,49,309:30,11:03,39,56,41.1,9,13,11,5,
Ryan Stoa,22,COL,C,12,2,1,3,-3,0,2,0,0,0,0,1,0,26,7.7,35,132:49,11:04,0,0,,2,13,4,0,
Petr Sýkora,33,MIN,RW,14,2,1,3,-7,8,2,0,0,0,1,0,0,13,15.4,26,167:47,11:59,2,2,50.0,1,2,2,4,
Nick Tarnasky,25,FLA,C,31,1,2,3,-5,85,1,0,0,0,2,0,0,19,5.3,33,211:10,6:49,0,0,,11,77,4,3,
Andreas Thuresson,22,NSH,RW,22,1,2,3,-5,4,1,0,0,0,2,0,0,30,3.3,49,219:42,9:59,3,7,30.0,6,42,6,5,
Cam Ward,25,CAR,G,47,0,3,3,0,0,0,0,0,0,,,,0,,0,2651:09,56:24,0,0,,0,0,1,19,
Jeff Woywitka,26,DAL,D,36,0,3,3,-6,11,0,0,0,0,2,1,0,44,0.0,89,507:39,14:06,0,0,,42,28,8,18,
Lukáš Krajíček,26,2TM,D,50,1,2,3,-14,35,1,0,0,0,2,0,0,42,2.4,77,861:16,17:14,0,0,,72,33,9,30,
Lukáš Krajíček,26,TBL,D,23,0,1,1,-4,21,0,0,0,0,1,0,0,17,0.0,31,403:05,17:32,0,0,,33,21,6,14,
Lukáš Krajíček,26,PHI,D,27,1,1,2,-10,14,1,0,0,0,1,0,0,25,4.0,46,458:11,16:58,0,0,,39,12,3,16,
Alex Auld,29,2TM,G,24,0,2,2,0,2,0,0,0,0,,,,0,,0,1299:29,54:09,0,0,,0,0,0,12,
Alex Auld,29,DAL,G,21,0,2,2,0,2,0,0,0,0,,,,0,,0,1180:58,56:14,0,0,,0,0,0,11,
Alex Auld,29,NYR,G,3,0,0,0,0,0,0,0,0,0,,,,0,,0,118:31,39:30,0,0,,0,0,0,1,
Nolan Baumgartner,33,VAN,D,12,1,1,2,7,2,1,0,0,0,1,0,0,12,8.3,17,170:27,14:12,0,0,,26,10,1,6,
Jay Beagle,24,WSH,C,7,1,1,2,-1,2,1,0,0,0,1,0,0,10,10.0,15,64:51,9:16,17,14,54.8,5,11,1,1,
Wade Belak,33,NSH,D,39,0,2,2,0,58,0,0,0,0,2,0,0,8,0.0,15,169:49,4:21,0,0,,4,30,3,6,
Nick Bonino,21,ANA,C,9,1,1,2,0,6,0,1,0,0,1,0,0,14,7.1,21,128:00,14:13,34,44,43.6,3,4,4,2,
Drayson Bowman,20,CAR,C,9,2,0,2,-1,4,1,1,0,0,0,0,0,17,11.8,34,108:13,12:01,0,0,,0,13,0,0,
Kyle Calder,31,ANA,LW,14,0,2,2,-7,8,0,0,0,0,1,1,0,20,0.0,30,197:39,14:07,1,3,25.0,4,17,2,3,
Rich Clune,22,LAK,LW,14,0,2,2,1,26,0,0,0,0,2,0,0,7,0.0,9,101:58,7:17,2,3,40.0,1,23,1,2,
Jake Dowell,24,CHI,C,3,1,1,2,1,5,1,0,0,0,1,0,0,4,25.0,4,20:49,6:56,2,2,50.0,0,5,1,0,
Lars Eller,20,STL,C,7,2,0,2,2,4,1,1,0,0,0,0,0,8,25.0,14,75:44,10:49,9,10,47.4,1,8,1,2,
Deryk Engelland,27,PIT,D,9,0,2,2,-2,17,0,0,0,0,1,0,1,4,0.0,14,145:15,16:08,0,0,,13,25,0,2,
Nikita Filatov,19,CBJ,LW,13,2,0,2,0,8,2,0,0,1,0,0,0,11,18.2,24,105:25,8:07,2,1,66.7,2,5,0,2,
Jonas Gustavsson,25,TOR,G,42,0,2,2,0,2,0,0,0,0,,,,0,,0,2339:36,55:42,0,0,,0,0,0,21,
Matt Halischuk,21,NJD,RW,20,1,1,2,-4,2,1,0,0,0,1,0,0,22,4.5,33,226:09,11:18,1,3,25.0,5,10,4,8,
Shaun Heshka,24,PHX,D,8,0,2,2,0,4,0,0,0,0,2,0,0,3,0.0,7,106:31,13:19,0,0,,7,6,1,2,
Jonas Hiller,27,ANA,G,59,0,2,2,0,0,0,0,0,0,,,,0,,0,3337:44,56:34,0,0,,0,0,0,17,
Darcy Hordichuk,29,VAN,LW,56,1,1,2,-7,142,1,0,0,0,1,0,0,21,4.8,35,337:43,6:02,0,1,0.0,4,108,7,7,
Jimmy Howard,25,DET,G,63,0,2,2,0,2,0,0,0,0,,,,0,,0,3740:15,59:22,0,0,,0,0,1,27,"ASnhl-7,AR-1,Calder-2,Vezina-8"
Doug Janik,29,DET,D,13,0,2,2,-3,18,0,0,0,0,2,0,0,5,0.0,13,175:07,13:28,0,0,,15,4,4,6,
Nick Johnson,24,PIT,RW,6,1,1,2,-2,2,1,0,0,0,1,0,0,7,14.3,10,60:37,10:06,1,0,100.0,0,5,1,0,
Jonas Junland,22,STL,D,3,0,2,2,-3,0,0,0,0,0,1,1,0,7,0.0,10,51:32,17:11,0,0,,0,2,0,2,
Jon Kalinski,22,PHI,C,10,0,2,2,-2,0,0,0,0,0,2,0,0,9,0.0,16,69:34,6:57,11,19,36.7,3,10,2,1,
Tomáš Káňa,22,CBJ,C,6,0,2,2,2,2,0,0,0,0,2,0,0,4,0.0,7,52:05,8:41,0,0,,1,11,0,0,
Artūrs Kulda,21,ATL,D,4,0,2,2,2,2,0,0,0,0,2,0,0,5,0.0,7,47:57,11:59,0,0,,8,9,0,0,
Jay Leach,30,2TM,D,35,1,1,2,3,25,1,0,0,0,1,0,0,30,3.3,53,516:36,14:46,0,0,,40,20,7,9,
Jay Leach,30,MTL,D,7,0,0,0,0,5,0,0,0,0,0,0,0,4,0.0,4,91:16,13:02,0,0,,5,3,1,3,
Jay Leach,30,SJS,D,28,1,1,2,3,20,1,0,0,0,1,0,0,26,3.8,49,425:20,15:11,0,0,,35,17,6,6,
Pierre-Luc Letourneau-Leblond,24,NJD,RW,27,0,2,2,-4,48,0,0,0,0,2,0,0,9,0.0,22,149:04,5:31,1,1,50.0,4,46,0,6,
Andreas Lilja,34,DET,D,20,1,1,2,-2,4,1,0,0,0,1,0,0,19,5.3,31,282:47,14:08,0,0,,21,38,1,14,
Brad Lukowich,33,VAN,D,13,1,1,2,5,4,1,0,0,1,1,0,0,1,100.0,9,145:51,11:13,0,0,,25,12,2,4,
Mark Mancari,24,BUF,RW,6,1,1,2,3,4,1,0,0,0,1,0,0,19,5.3,31,84:26,14:04,0,3,0.0,2,8,0,1,
Matt Martin,20,NYI,LW,5,0,2,2,-1,26,0,0,0,0,0,2,0,10,0.0,14,66:11,13:14,0,0,,3,15,1,3,
Steve Mason,21,CBJ,G,58,0,2,2,0,2,0,0,0,0,,,,0,,0,3201:28,55:12,0,0,,0,0,0,13,
Justin Mercier,22,COL,LW,9,1,1,2,2,0,1,0,0,0,1,0,0,5,20.0,7,64:42,7:11,1,0,100.0,1,15,4,0,
Brendan Mikkelson,22,ANA,D,28,0,2,2,-5,14,0,0,0,0,2,0,0,21,0.0,47,419:50,14:60,0,0,,14,28,2,12,
Nathan Paetsch,26,2TM,D,21,1,1,2,-3,12,1,0,0,0,1,0,0,17,5.9,33,218:37,10:25,0,0,,10,7,0,7,
Nathan Paetsch,26,BUF,D,11,1,1,2,2,6,1,0,0,0,1,0,0,9,11.1,16,106:14,9:39,0,0,,3,4,0,3,
Nathan Paetsch,26,CBJ,D,10,0,0,0,-5,6,0,0,0,0,0,0,0,8,0.0,17,112:23,11:14,0,0,,7,3,0,4,
Mark Parrish,32,TBL,RW,16,0,2,2,-5,4,0,0,0,0,2,0,0,10,0.0,25,242:40,15:10,4,6,40.0,13,11,1,7,
Alex Pietrangelo,20,STL,D,9,1,1,2,-9,6,1,0,0,0,0,1,0,7,14.3,25,149:10,16:34,0,0,,7,4,3,1,
Paul Ranger,25,TBL,D,8,1,1,2,-2,6,1,0,0,0,1,0,0,11,9.1,21,162:34,20:19,0,0,,11,5,4,5,
Liam Reddox,24,EDM,LW,9,0,2,2,-2,4,0,0,0,0,2,0,0,11,0.0,14,112:45,12:32,0,0,,5,24,2,5,
Jay Rosehill,24,TOR,D,15,1,1,2,-2,67,1,0,0,0,1,0,0,6,16.7,8,93:33,6:14,1,2,33.3,6,31,1,0,
Jérôme Samson,22,CAR,RW,7,0,2,2,-1,10,0,0,0,0,2,0,0,17,0.0,20,59:08,8:27,0,1,0.0,2,2,3,1,
